"","cell_id","Epithelial_cluster","inferCNV_annotation"
"5236","B4_B000561","epithelial 7","nontumor"
"5237","B4_B002531","epithelial 9","nontumor"
"5238","B4_B002558","epithelial 1","nontumor"
"5239","B5_B001544","epithelial 18","tumor"
"5240","B6_B002531","epithelial 9","nontumor"
"5241","B7_B000568","epithelial 12","nontumor"
"5242","B8_B000568","epithelial 12","nontumor"
"5243","B8_B001546","epithelial 2","nontumor"
"5244","C10_B000568","epithelial 12","nontumor"
"5245","C10_B001546","epithelial 17","nontumor"
"5246","C11_B000568","epithelial 12","nontumor"
"5247","C12_B001544","epithelial 2","nontumor"
"5248","C14_B000563","epithelial 12","nontumor"
"5249","C16_B003183","epithelial 12","nontumor"
"5250","C17_B003183","epithelial 18","tumor"
"5251","C19_B000563","epithelial 12","nontumor"
"5252","C19_B003183","epithelial 18","tumor"
"5253","C1_B000561","epithelial 12","nontumor"
"5254","C1_B000568","epithelial 12","nontumor"
"5255","C21_B000568","epithelial 12","nontumor"
"5256","C2_B000568","epithelial 12","nontumor"
"5257","C2_B002558","epithelial 1","nontumor"
"5258","C3_B001544","epithelial 18","tumor"
"5259","C4_B000568","epithelial 12","nontumor"
"5260","C5_B002558","epithelial 1","nontumor"
"5261","C6_B000568","epithelial 12","nontumor"
"5262","C6_B002531","epithelial 12","nontumor"
"5263","C7_B002531","epithelial 12","nontumor"
"5264","C8_B002531","epithelial 12","nontumor"
"5265","D10_B001546","epithelial 18","tumor"
"5266","D11_B002558","epithelial 7","nontumor"
"5267","D12_B001544","epithelial 18","nontumor"
"5268","D12_B002570","epithelial 12","nontumor"
"5269","D14_B000563","epithelial 12","nontumor"
"5270","D14_B003179","epithelial 12","nontumor"
"5271","D17_B003183","epithelial 12","nontumor"
"5272","D18_B003179","epithelial 12","nontumor"
"5273","D20_B000563","epithelial 7","nontumor"
"5274","D20_B003183","epithelial 12","nontumor"
"5275","D21_B003179","epithelial 18","tumor"
"5276","D22_B003179","epithelial 18","tumor"
"5277","D2_B002531","epithelial 12","nontumor"
"5278","D2_B002558","epithelial 7","nontumor"
"5279","D4_B000563","epithelial 9","nontumor"
"5280","D4_B002531","epithelial 12","nontumor"
"5281","D6_B002558","epithelial 1","nontumor"
"5282","D7_B000568","epithelial 12","nontumor"
"5283","D7_B002570","epithelial 12","nontumor"
"5284","D8_B000568","epithelial 12","nontumor"
"5285","D8_B002531","epithelial 15","nontumor"
"5286","D8_B002558","epithelial 3","tumor"
"5287","D9_B001546","epithelial 18","tumor"
"5288","E10_B001544","epithelial 2","nontumor"
"5289","E11_B000563","epithelial 9","nontumor"
"5290","E11_B002558","epithelial 2","tumor"
"5291","E12_B003179","epithelial 18","nontumor"
"5292","E14_B003179","epithelial 12","nontumor"
"5293","E15_B000563","epithelial 7","nontumor"
"5294","E15_B000568","epithelial 9","nontumor"
"5295","E16_B003183","epithelial 12","nontumor"
"5296","E19_B003179","epithelial 12","nontumor"
"5297","E20_B000563","epithelial 12","nontumor"
"5298","E20_B000568","epithelial 15","nontumor"
"5299","E20_B003179","epithelial 12","nontumor"
"5300","E21_B003183","epithelial 18","tumor"
"5301","E22_B003179","epithelial 12","nontumor"
"5302","E22_B003183","epithelial 12","nontumor"
"5303","E2_B002531","epithelial 12","nontumor"
"5304","E3_B002531","epithelial 12","nontumor"
"5305","E3_B002570","epithelial 7","nontumor"
"5306","E5_B000561","epithelial 12","nontumor"
"5307","E6_B002558","epithelial 1","nontumor"
"5308","E7_B002531","epithelial 12","nontumor"
"5309","E8_B000561","epithelial 7","nontumor"
"5310","E8_B000568","epithelial 12","nontumor"
"5311","E8_B002531","epithelial 15","nontumor"
"5312","F10_B000568","epithelial 15","nontumor"
"5313","F10_B001546","epithelial 2","nontumor"
"5314","F11_B000568","epithelial 12","nontumor"
"5315","F11_B001544","epithelial 18","nontumor"
"5316","F11_B002558","epithelial 20","tumor"
"5317","F13_B003179","epithelial 12","nontumor"
"5318","F14_B003183","epithelial 18","tumor"
"5319","F15_B003183","epithelial 18","tumor"
"5320","F17_B003179","epithelial 12","nontumor"
"5321","F19_B003183","epithelial 18","tumor"
"5322","F20_B000563","epithelial 1","nontumor"
"5323","F22_B003179","epithelial 12","nontumor"
"5324","F3_B002531","epithelial 15","nontumor"
"5325","F4_B002531","epithelial 12","nontumor"
"5326","F5_B000568","epithelial 12","nontumor"
"5327","F6_B002570","epithelial 7","nontumor"
"5328","F7_B001546","epithelial 18","tumor"
"5329","F7_B002531","epithelial 15","nontumor"
"5330","F8_B000568","epithelial 12","nontumor"
"5331","F8_B001544","epithelial 11","tumor"
"5332","F8_B001546","epithelial 18","tumor"
"5333","F9_B001546","epithelial 18","tumor"
"5334","F9_B002531","epithelial 15","nontumor"
"5335","G10_B002531","epithelial 12","nontumor"
"5336","G11_B002531","epithelial 12","nontumor"
"5337","G12_B003183","epithelial 18","tumor"
"5338","G13_B003179","epithelial 18","tumor"
"5339","G13_B003183","epithelial 12","nontumor"
"5340","G14_B003183","epithelial 12","nontumor"
"5341","G15_B003179","epithelial 18","tumor"
"5342","G16_B000563","epithelial 12","nontumor"
"5343","G16_B003179","epithelial 18","tumor"
"5344","G17_B000568","epithelial 15","nontumor"
"5345","G18_B003179","epithelial 18","tumor"
"5346","G18_B003183","epithelial 18","tumor"
"5347","G19_B003179","epithelial 12","nontumor"
"5348","G1_B000561","epithelial 7","nontumor"
"5349","G20_B000563","epithelial 2","nontumor"
"5350","G20_B003179","epithelial 12","nontumor"
"5351","G2_B000561","epithelial 12","nontumor"
"5352","G2_B001544","epithelial 11","tumor"
"5353","G3_B002531","epithelial 15","nontumor"
"5354","G4_B002570","epithelial 12","nontumor"
"5355","G5_B002570","epithelial 12","nontumor"
"5356","G6_B002531","epithelial 12","nontumor"
"5357","G7_B002531","epithelial 12","nontumor"
"5358","G8_B002531","epithelial 12","nontumor"
"5359","H10_B000568","epithelial 15","nontumor"
"5360","H10_B001546","epithelial 18","tumor"
"5361","H11_B001546","epithelial 2","nontumor"
"5362","H11_B002558","epithelial 12","nontumor"
"5363","H12_B003179","epithelial 9","nontumor"
"5364","H12_B003183","epithelial 18","tumor"
"5365","H14_B003183","epithelial 18","tumor"
"5366","H15_B003183","epithelial 18","tumor"
"5367","H16_B003179","epithelial 12","nontumor"
"5368","H17_B003183","epithelial 12","nontumor"
"5369","H18_B003183","epithelial 18","tumor"
"5370","H19_B003179","epithelial 12","nontumor"
"5371","H1_B000561","epithelial 7","nontumor"
"5372","H1_B002570","epithelial 1","nontumor"
"5373","H20_B000563","epithelial 1","nontumor"
"5374","H21_B003183","epithelial 11","tumor"
"5375","H22_B003179","epithelial 12","tumor"
"5376","H2_B000568","epithelial 12","nontumor"
"5377","H2_B002558","epithelial 2","tumor"
"5378","H4_B002531","epithelial 12","nontumor"
"5379","H4_B002558","epithelial 7","nontumor"
"5380","H5_B000568","epithelial 12","nontumor"
"5381","H5_B002570","epithelial 1","nontumor"
"5382","H6_B000561","epithelial 12","nontumor"
"5383","H6_B002558","epithelial 7","nontumor"
"5384","H7_B002570","epithelial 1","nontumor"
"5385","H8_B001546","epithelial 18","tumor"
"5386","H9_B000568","epithelial 15","nontumor"
"5387","H9_B002558","epithelial 7","nontumor"
"5388","I10_B000568","epithelial 12","nontumor"
"5389","I11_B002531","epithelial 12","nontumor"
"5390","I11_B002570","epithelial 7","nontumor"
"5391","I12_B001546","epithelial 18","tumor"
"5392","I13_B002570","epithelial 9","nontumor"
"5393","I13_B003179","epithelial 12","nontumor"
"5394","I13_B003183","epithelial 12","nontumor"
"5395","I14_B002570","epithelial 9","nontumor"
"5396","I14_B003179","epithelial 12","nontumor"
"5397","I14_B003183","epithelial 12","nontumor"
"5398","I15_B002570","epithelial 9","nontumor"
"5399","I15_B003183","epithelial 12","nontumor"
"5400","I16_B002570","epithelial 9","nontumor"
"5401","I16_B003183","epithelial 18","tumor"
"5402","I17_B002570","epithelial 9","nontumor"
"5403","I17_B003179","epithelial 12","nontumor"
"5404","I18_B003179","epithelial 12","nontumor"
"5405","I19_B002570","epithelial 9","nontumor"
"5406","I20_B000563","epithelial 1","nontumor"
"5407","I20_B002570","epithelial 9","nontumor"
"5408","I21_B000563","epithelial 12","nontumor"
"5409","I21_B002570","epithelial 9","nontumor"
"5410","I21_B003183","epithelial 12","nontumor"
"5411","I2_B001546","epithelial 18","tumor"
"5412","I2_B002531","epithelial 12","nontumor"
"5413","I3_B000568","epithelial 12","nontumor"
"5414","I4_B002570","epithelial 7","nontumor"
"5415","I5_B002558","epithelial 1","nontumor"
"5416","I6_B000568","epithelial 15","nontumor"
"5417","I7_B000568","epithelial 15","nontumor"
"5418","I7_B002531","epithelial 9","nontumor"
"5419","I9_B000561","epithelial 7","nontumor"
"5420","I9_B001544","epithelial 18","tumor"
"5421","I9_B002570","epithelial 1","nontumor"
"5422","J10_B001546","epithelial 18","tumor"
"5423","J11_B002531","epithelial 12","nontumor"
"5424","J12_B001546","epithelial 18","tumor"
"5425","J12_B003179","epithelial 12","nontumor"
"5426","J13_B003179","epithelial 12","nontumor"
"5427","J15_B003179","epithelial 18","tumor"
"5428","J17_B003183","epithelial 18","tumor"
"5429","J18_B003179","epithelial 12","nontumor"
"5430","J18_B003183","epithelial 18","tumor"
"5431","J19_B003179","epithelial 12","nontumor"
"5432","J1_B000561","epithelial 7","nontumor"
"5433","J1_B000568","epithelial 12","nontumor"
"5434","J22_B003179","epithelial 18","tumor"
"5435","J2_B000561","epithelial 7","nontumor"
"5436","J7_B000561","epithelial 7","nontumor"
"5437","J7_B002570","epithelial 7","nontumor"
"5438","J8_B000561","epithelial 7","tumor"
"5439","J8_B000568","epithelial 12","nontumor"
"5440","J8_B002570","epithelial 1","nontumor"
"5441","K10_B001546","epithelial 18","tumor"
"5442","K10_B002558","epithelial 7","nontumor"
"5443","K11_B001546","epithelial 18","tumor"
"5444","K11_B002531","epithelial 12","nontumor"
"5445","K12_B002570","epithelial 3","tumor"
"5446","K12_B003183","epithelial 12","nontumor"
"5447","K13_B003183","epithelial 12","nontumor"
"5448","K14_B000563","epithelial 12","nontumor"
"5449","K14_B003183","epithelial 18","tumor"
"5450","K15_B003179","epithelial 12","nontumor"
"5451","K17_B000563","epithelial 1","nontumor"
"5452","K18_B003179","epithelial 12","nontumor"
"5453","K21_B003179","epithelial 12","nontumor"
"5454","K22_B000563","epithelial 12","nontumor"
"5455","K3_B002531","epithelial 12","nontumor"
"5456","K5_B000568","epithelial 12","nontumor"
"5457","K5_B002531","epithelial 12","nontumor"
"5458","K5_B002558","epithelial 7","nontumor"
"5459","K6_B002570","epithelial 1","nontumor"
"5460","K7_B001546","epithelial 18","tumor"
"5461","K8_B002558","epithelial 12","nontumor"
"5462","K9_B002558","epithelial 7","nontumor"
"5463","L10_B001546","epithelial 18","tumor"
"5464","L10_B002531","epithelial 15","nontumor"
"5465","L11_B001546","epithelial 11","tumor"
"5466","L12_B002570","epithelial 7","nontumor"
"5467","L12_B003179","epithelial 18","tumor"
"5468","L15_B001544","epithelial 18","tumor"
"5469","L15_B003183","epithelial 12","nontumor"
"5470","L16_B003179","epithelial 18","tumor"
"5471","L17_B003183","epithelial 12","nontumor"
"5472","L18_B003183","epithelial 12","nontumor"
"5473","L19_B003179","epithelial 12","nontumor"
"5474","L19_B003183","epithelial 12","nontumor"
"5475","L1_B001546","epithelial 18","tumor"
"5476","L21_B003183","epithelial 12","nontumor"
"5477","L22_B003179","epithelial 12","nontumor"
"5478","L2_B002531","epithelial 12","nontumor"
"5479","L2_B002570","epithelial 12","nontumor"
"5480","L3_B002570","epithelial 1","nontumor"
"5481","L5_B000561","epithelial 7","tumor"
"5482","L5_B002531","epithelial 12","nontumor"
"5483","L8_B002531","epithelial 12","nontumor"
"5484","L9_B000568","epithelial 12","nontumor"
"5485","M10_B000561","epithelial 7","nontumor"
"5486","M10_B001544","epithelial 18","tumor"
"5487","M11_B000561","epithelial 3","tumor"
"5488","M13_B003179","epithelial 12","nontumor"
"5489","M13_B003183","epithelial 18","tumor"
"5490","M14_B003179","epithelial 12","nontumor"
"5491","M16_B003183","epithelial 12","nontumor"
"5492","M17_B000563","epithelial 12","nontumor"
"5493","M17_B003179","epithelial 18","tumor"
"5494","M18_B003179","epithelial 12","nontumor"
"5495","M18_B003183","epithelial 12","nontumor"
"5496","M1_B000568","epithelial 12","nontumor"
"5497","M1_B002531","epithelial 12","nontumor"
"5498","M20_B000563","epithelial 7","nontumor"
"5499","M20_B003179","epithelial 18","tumor"
"5500","M21_B003179","epithelial 12","nontumor"
"5501","M22_B003179","epithelial 12","nontumor"
"5502","M5_B002570","epithelial 7","nontumor"
"5503","M7_B000561","epithelial 12","nontumor"
"5504","M8_B000561","epithelial 7","nontumor"
"5505","M8_B002531","epithelial 12","nontumor"
"5506","M9_B000568","epithelial 12","nontumor"
"5507","N10_B001544","epithelial 11","tumor"
"5508","N11_B002531","epithelial 12","nontumor"
"5509","N12_B003179","epithelial 12","nontumor"
"5510","N13_B000561","epithelial 9","nontumor"
"5511","N13_B003183","epithelial 18","tumor"
"5512","N14_B000561","epithelial 9","nontumor"
"5513","N14_B000563","epithelial 1","nontumor"
"5514","N15_B003183","epithelial 18","tumor"
"5515","N17_B000561","epithelial 9","nontumor"
"5516","N17_B000563","epithelial 12","nontumor"
"5517","N18_B000563","epithelial 7","nontumor"
"5518","N18_B003183","epithelial 12","nontumor"
"5519","N19_B000561","epithelial 9","nontumor"
"5520","N19_B003183","epithelial 12","nontumor"
"5521","N1_B000568","epithelial 3","tumor"
"5522","N20_B003179","epithelial 12","nontumor"
"5523","N21_B000561","epithelial 9","nontumor"
"5524","N22_B000561","epithelial 9","nontumor"
"5525","N22_B003179","epithelial 12","nontumor"
"5526","N2_B000561","epithelial 9","nontumor"
"5527","N2_B002531","epithelial 12","nontumor"
"5528","N3_B000568","epithelial 15","nontumor"
"5529","N3_B002531","epithelial 15","nontumor"
"5530","N5_B002570","epithelial 7","nontumor"
"5531","N6_B000568","epithelial 12","nontumor"
"5532","N6_B002531","epithelial 12","nontumor"
"5533","N6_B002570","epithelial 7","nontumor"
"5534","N7_B002531","epithelial 12","nontumor"
"5535","N9_B002531","epithelial 12","nontumor"
"5536","N9_B002570","epithelial 3","nontumor"
"5537","O11_B002570","epithelial 3","tumor"
"5538","O12_B002570","epithelial 7","nontumor"
"5539","O13_B000561","epithelial 9","nontumor"
"5540","O13_B003179","epithelial 12","nontumor"
"5541","O14_B003179","epithelial 18","tumor"
"5542","O15_B003179","epithelial 12","nontumor"
"5543","O15_B003183","epithelial 18","tumor"
"5544","O18_B003179","epithelial 12","nontumor"
"5545","O19_B000561","epithelial 9","nontumor"
"5546","O1_B001546","epithelial 18","tumor"
"5547","O20_B003179","epithelial 18","tumor"
"5548","O21_B003179","epithelial 12","nontumor"
"5549","O22_B000561","epithelial 9","nontumor"
"5550","O22_B000563","epithelial 2","nontumor"
"5551","O22_B003183","epithelial 12","nontumor"
"5552","O3_B002531","epithelial 12","nontumor"
"5553","O3_B002570","epithelial 12","nontumor"
"5554","O4_B002531","epithelial 12","nontumor"
"5555","O5_B000568","epithelial 12","nontumor"
"5556","O7_B000561","epithelial 12","nontumor"
"5557","O8_B000563","epithelial 7","nontumor"
"5558","O8_B001544","epithelial 18","tumor"
"5559","O8_B002531","epithelial 12","nontumor"
"5560","P10_B001546","epithelial 18","tumor"
"5561","P10_B002531","epithelial 15","nontumor"
"5562","P12_B003179","epithelial 18","tumor"
"5563","P13_B000561","epithelial 9","nontumor"
"5564","P13_B003179","epithelial 12","nontumor"
"5565","P14_B003179","epithelial 18","tumor"
"5566","P15_B003183","epithelial 12","nontumor"
"5567","P16_B003183","epithelial 12","nontumor"
"5568","P17_B003183","epithelial 18","tumor"
"5569","P1_B000568","epithelial 12","nontumor"
"5570","P1_B002570","epithelial 1","nontumor"
"5571","P20_B000563","epithelial 12","nontumor"
"5572","P20_B003183","epithelial 12","nontumor"
"5573","P21_B003179","epithelial 18","tumor"
"5574","P22_B003183","epithelial 12","nontumor"
"5575","P2_B002570","epithelial 7","nontumor"
"5576","P6_B002531","epithelial 12","nontumor"
"5577","P7_B000563","epithelial 7","nontumor"
"5578","P7_B002531","epithelial 12","nontumor"
"5579","P8_B001546","epithelial 18","tumor"
"5580","P9_B000568","epithelial 12","nontumor"
"5581","P9_B002531","epithelial 12","nontumor"
"5582","N19_B003529","endothelial","nontumor"
"5583","G8_B001470","endothelial","nontumor"
"5584","I3_B003187","endothelial","nontumor"
"5585","A16_B003894","endothelial","nontumor"
"5586","F8_B003132","endothelial","nontumor"
"5587","O22_B003126","endothelial","nontumor"
"5588","K4_B003067","endothelial","nontumor"
"5589","D4_B002573","endothelial","nontumor"
"5590","L1_B003643","endothelial","nontumor"
"5591","B21_B000563","endothelial","nontumor"
"5592","M12_B002573","endothelial","nontumor"
"5593","G18_B000420","endothelial","nontumor"
"5594","P13_B001557","endothelial","nontumor"
"5595","F7_B001470","endothelial","nontumor"
"5596","B1_B001464","endothelial","nontumor"
"5597","H1_B001558","endothelial","nontumor"
"5598","D15_B002077","endothelial","nontumor"
"5599","O1_B002571","endothelial","nontumor"
"5600","G22_B003126","endothelial","nontumor"
"5601","C9_B001548","endothelial","nontumor"
"5602","I15_B003191","endothelial","nontumor"
"5603","P11_B001554","endothelial","nontumor"
"5604","N3_B003659","endothelial","nontumor"
"5605","A16_B003771","endothelial","nontumor"
"5606","G11_B001554","endothelial","nontumor"
"5607","F5_B000561","endothelial","nontumor"
"5608","I8_B003125","endothelial","nontumor"
"5609","G6_B002572","endothelial","nontumor"
"5610","P2_B001558","endothelial","nontumor"
"5611","H3_B001558","endothelial","nontumor"
"5612","K5_B001554","endothelial","nontumor"
"5613","D3_B002572","endothelial","nontumor"
"5614","L16_B003191","endothelial","nontumor"
"5615","P6_B001556","endothelial","nontumor"
"5616","M18_B002097","endothelial","nontumor"
"5617","F22_B000563","endothelial","nontumor"
"5618","D22_B003126","endothelial","nontumor"
"5619","E6_B003129","endothelial","nontumor"
"5620","D7_B001545","endothelial","nontumor"
"5621","M3_B002571","endothelial","nontumor"
"5622","E4_B001546","endothelial","nontumor"
